creation_date,status,order_id,shipper_name,ship_mode,cod_amount,insured_value,delivery_fee,item_description,origin_region,start_clock_date,district,city,province,day_to_arv
22/05/2023,Completed,1701634,(Agxxx),SECOND CLASS,712030.0,684000.0,47030.0,Amistartop 325 SC isi 250 ml Fungisida + ZPT (Zat Penumbuh Tanaman),Kalimantan,2023-05-24 20:40:53,Sambaliung,Kab. Berau,Kalimantan Timur,3.0
22/05/2023,Completed,1577674,(HXxxx),SECOND CLASS,1055000.0,1019000.0,42050.0,OPPO A54S 6/128GB FULLSET // BISA COD,Sumatera 5,2023-05-23 15:39:04,Pugung,Kab. Tanggamus,Lampung,3.0
22/05/2023,Completed,1217458,(Koxxx),SECOND CLASS,740990.0,698000.0,34040.0,OPPO A3s 4/64GB 4/128GB 6/128GB SECOND HAND LIKE NEW 99% TERPERCAYA DAN BERGARANSI 1TAHUN,Sumatera 4,2023-05-24 2:01:51,Siberut Selatan,Kab. Kepulauan Mentawai,Sumatera Barat,3.0
22/05/2023,Completed,1038638,(Laxxx),SECOND CLASS,1039000.0,1017000.0,34682.0,OPPO A54S RAM 6/128GB FULLSET GARANSI 1 TH TERSEGEL,Greater Jakarta,2023-05-22 23:09:36,Panakkukang,Kota Makassar,Sulawesi Selatan,3.0
22/05/2023,Completed,1842086,(Laxxx),SECOND CLASS,914000.0,869000.0,32560.0,OPPO A31 - 6GB/128GB FULLSET AI Triple Camera Garansi 1TAHUN COD,Sumatera 1,2023-05-25 19:58:08,Dolok Pardamean,Kab. Simalungun,Sumatera Utara,3.0
22/05/2023,Completed,1553688,(Laxxx),SECOND CLASS,966000.0,957000.0,34040.0,"OPPO A16 RAM 6/128GB FULLSET , GARANSI 1 TAHUN",Sumatera 4,2023-05-25 20:03:04,Basa Ampek/iv Balai Tapan,Kab. Pesisir Selatan,Sumatera Barat,3.0
22/05/2023,Completed,1205487,(Asxxx),SECOND CLASS,1319500.0,1285000.0,52440.0,Advan Tab A8 3/32GB Battery 4000mAh - Garansi resmi,Sumatera 6,2023-05-24 2:01:32,Tebo Tengah,Kab. Tebo,Jambi,3.0
22/05/2023,Completed,1645278,(Koxxx),SECOND CLASS,1055320.0,1019000.0,14160.0,OPPO A54S 6/128GB SECOND HANDLIKE NEW 99% TERPERCAYA DAN BERGARANSI 1 TAHUN,Sumatera 1,2023-05-24 20:42:31,Siantar Utara,Kota Pematang Siantar,Sumatera Utara,3.0
22/05/2023,Completed,1913168,(Laxxx),STANDARD,919988.0,881650.0,24040.0,【COD】new OPPO a15s ram 6/128gb baru layar lebar 6.52 inci Fullset hp murah jaringan sidik jari hp 4g LTE,Sumatera 4,2023-05-24 20:37:26,Siberut Utara,Kab. Kepulauan Mentawai,Sumatera Barat,5.0
22/05/2023,Completed,1809471,(Koxxx),SECOND CLASS,1073500.0,995000.0,60046.0,OPPO A16 4/64GB 6/128GB SECONDHAND LIKE NEW 99% MULUS GARANSI 1 TAHUN TERPERCAYA,Greater Jakarta,2023-05-23 22:05:41,Rantau Pulung,Kab. Kutai Timur,Kalimantan Timur,3.0
22/05/2023,Completed,1634353,(Laxxx),SECOND CLASS,137900.0,130000.0,14000.0,[TERAMPUH]pERBBUUTTIIRR obat telat haid paling ampuh obat telat haid 1 bulan ampuh obat telat haid 12 3 bulan obat telat haid remaja obat telat datang bulan obat telat menstruasi pelancar haid pelancar mens,Greater Jakarta,2023-05-24 2:00:55,Pasar Kemis,Kab. Tangerang,Banten,3.0
22/05/2023,Completed,1415120,(Inxxx),SECOND CLASS,1116500.0,1078000.0,42650.0,new oppo a16 ram 6/128 gb baru layar lebar 6.52 inci Fullset hp murah jaringan sidik jari hp 4g LTE Baterai 5000 mah,Sumatera 2,2023-05-24 1:59:16,Muara Telang,Kab. Banyuasin,Sumatera Selatan,3.0
22/05/2023,Completed,1876203,(ALxxx),SECOND CLASS,145860.0,110000.0,52440.0,COVER BODY BELAKANG YAMAHA VEGA R NEW 2006 2007 2008 2009 HITAM POLOS,Sumatera 6,2023-05-22 23:09:35,Sungai Bahar,Kab. Muaro Jambi,Jambi,3.0
22/05/2023,Completed,1922344,(Laxxx),SECOND CLASS,1461000.0,1399000.0,62449.0,HP VIVO Y33S RAM 8/128GB GARANSI 1 TAHUN,Greater Jakarta,2023-05-22 23:09:33,Pamona Utara,Kab. Poso,Sulawesi Tengah,3.0
22/05/2023,Completed,1496658,(GLxxx),SECOND CLASS,739000.0,690000.0,101545.0,Crossover Ashley XR 204 Original 4Way Stereo xr204 Ashley Garansi Resmi ( Bisa Cod ),Greater Jakarta,2023-05-24 20:40:39,Sungai Melayu Rayak,Kab. Ketapang,Kalimantan Barat,3.0
22/05/2023,Completed,1032724,(Duxxx),SECOND CLASS,3450000.0,3398000.0,71030.0,INFINIX HOT 30i RAM (8GB+128GB) - GARANSI RESMI,Greater Jakarta,2023-05-24 20:37:26,Tebas,Kab. Sambas,Kalimantan Barat,3.0
22/05/2023,Completed,1784982,(Koxxx),SECOND CLASS,757020.0,698000.0,42050.0,OPPO A3s 4/64GB 4/128GB 6/128GB SECOND HAND LIKE NEW 99% TERPERCAYA DAN BERGARANSI 1TAHUN,Sumatera 5,2023-05-24 0:35:28,Way Ratai,Kab. Pesawaran,Lampung,3.0
22/05/2023,Completed,1462549,(Laxxx),SECOND CLASS,1053500.0,959000.0,135286.0,OPPO A16 RAM 6/128GB - FULLSET GARANSI 1 THN,Greater Jakarta,2023-05-24 21:54:45,Singkep,Kab. Lingga,Kepulauan Riau,3.0
22/05/2023,Completed,1350180,(GLxxx),SECOND CLASS,833000.0,720000.0,43840.0,Mixer Audio Ashley Premium 6 & Premium 4 Original New Series Ashley Premium6 dan Premium4 Bagus ( Bisa COD ),Sumatera 1,2023-05-24 6:09:12,Sei Balai,Kab. Batu Bara,Sumatera Utara,3.0
22/05/2023,Completed,1103006,(Inxxx),SECOND CLASS,1114000.0,1068000.0,32260.0,new hp oppo f11 ram 6/128 baru 6.53inci hp murah 4GLTE &oppo a31 ram 6/128GB &oppo A3S 4/64GB jaringan sidik jari full Layar,Sumatera 3,2023-05-22 23:09:33,Pelangiran,Kab. Indragiri Hilir,Riau,3.0
22/05/2023,Completed,1843717,(Koxxx),SECOND CLASS,102968.0,86999.0,52440.0,(COD) KOREK API PISTOL BARETTA SKALA 1:1 / KOREK API PISTOL KEREN,Sumatera 6,2023-05-22 23:09:32,Sekernan,Kab. Muaro Jambi,Jambi,3.0
22/05/2023,Completed,1630092,(Inxxx),SECOND CLASS,972000.0,890000.0,77879.0,new oppo A31 6/128 GB 4G LTE full layar 6.5 inci || garansi 1 tahun penjual || baru oppo A3S ram 4/64 GB Hp murah 6.2inci,Greater Jakarta,2023-05-23 18:02:21,Muara Ancalong,Kab. Kutai Timur,Kalimantan Timur,3.0
22/05/2023,Completed,1435417,(Inxxx),SECOND CLASS,581000.0,550000.0,42650.0,New OPPO F1S 4/64 GB new baru Fullset hp murah game phone,Sumatera 2,2023-05-22 23:09:34,Lempuing,Kab. Ogan Komering Ilir,Sumatera Selatan,3.0
22/05/2023,Completed,1597384,(Koxxx),SECOND CLASS,707200.0,698000.0,42650.0,OPPO A3s 4/64GB 4/128GB 6/128GB SECOND HAND LIKE NEW 99% TERPERCAYA DAN BERGARANSI 1TAHUN,Sumatera 2,2023-05-22 22:29:20,Buay Runjung,Kab. Ogan Komering Ulu Selatan,Sumatera Selatan,3.0
23/05/2023,Completed,1017729,(Laxxx),SECOND CLASS,933000.0,879000.0,74100.0,OPPO A15S RAM 6/128 GB FULLSET Garansi 1 Tahun Android COD,Sumatera 5,2023-05-25 17:02:05,Bandar Negeri Suoh,Kab. Lampung Barat,Lampung,3.0
23/05/2023,Completed,1780173,(Inxxx),SECOND CLASS,1160000.0,1078000.0,49767.0,new oppo a16 ram 6/128 gb baru layar lebar 6.52 inci Fullset hp murah jaringan sidik jari hp 4g LTE Baterai 5000 mah,Greater Jakarta,2023-05-25 16:06:39,Sangatta Utara,Kab. Kutai Timur,Kalimantan Timur,3.0
23/05/2023,Completed,1621501,(HXxxx),SECOND CLASS,717500.0,699000.0,16370.0,OPPO A3S 6/128GB GARANSI 1TH. MURAH,Greater Jakarta,2023-05-24 4:02:15,Pamekasan,Kab. Pamekasan,Jawa Timur,3.0
23/05/2023,Completed,1976583,(Inxxx),SECOND CLASS,1117000.0,1078000.0,42050.0,new oppo a16 ram 6/128 gb baru layar lebar 6.52 inci Fullset hp murah jaringan sidik jari hp 4g LTE Baterai 5000 mah,Sumatera 5,2023-05-24 4:02:15,Way Bungur (Purbolinggo Utara),Kab. Lampung Timur,Lampung,3.0
23/05/2023,Completed,1072997,(FFxxx),SECOND CLASS,574901.0,578901.0,34040.0,"OPPO A37 2/16 VS OPPO F1S RAM 4/64 GB VS OPPO A83 RAM 4/64 GB GARANSI 1 TAHUN [ MURAH MERIAH, GRESS, DAN SEGEL BARU ]",Sumatera 4,2023-05-25 20:23:30,Koto Xi Tarusan,Kab. Pesisir Selatan,Sumatera Barat,3.0
23/05/2023,Completed,1659507,(Koxxx),SECOND CLASS,885812.0,866000.0,32260.0,OPPO A31 6/128GB SECOND HAND LIKE NEW 99% TERSEGEL TERPERCAYA DAN BERGARANSI 1 TAHUN,Sumatera 3,2023-06-05 18:55:40,Tanah Putih,Kab. Rokan Hilir,Riau,3.0
23/05/2023,Completed,1860442,(Muxxx),SECOND CLASS,556990.0,495000.0,74100.0,"Gigi Bolu Set Gigi Gardan Suzuki APV, APV ARENA, MEGA CARRY 10x14 ORIGINAL",Sumatera 5,2023-05-24 20:59:55,Mesuji,Kab. Mesuji,Lampung,3.0
23/05/2023,Completed,1617205,(Inxxx),SECOND CLASS,1321500.0,1275000.0,21280.0,new vivo v15 ram 8/256gb baru layar lebar 6.53 inci Fullset hp murah jaringan sidik jari hp 4g LTE,Sumatera 1,2023-05-24 19:22:29,Gunungsitoli,Kota Gunungsitoli,Sumatera Utara,3.0
23/05/2023,Completed,1775702,(J3xxx),SECOND CLASS,1218500.0,1159000.0,43934.0,XIAOMI RFEDMI A2 3/32 & REDMI A1 2/32 NEW GARANSI RESMI XIAOMI,Sumatera 1,2023-05-24 20:59:45,Balai,Kab. Sanggau,Kalimantan Barat,3.0
23/05/2023,Completed,1010216,(Soxxx),SECOND CLASS,239500.0,215000.0,27822.0,Master rem kiri bremb0 satu set selang dan stut / kopling hidrolik universal,Sulawesi,2023-05-24 0:54:21,Camba,Kab. Maros,Sulawesi Selatan,3.0
23/05/2023,Completed,1125994,(Laxxx),SECOND CLASS,4382000.0,4330000.0,99110.0,OPPO A31 RAM 6/128GB GARANSI 1 TAHUN COD!!!,Sulawesi,2023-05-25 20:24:57,Panca Rijang,Kab. Sidenreng Rappang/rapang,Sulawesi Selatan,3.0
23/05/2023,Completed,1878602,(J3xxx),SECOND CLASS,1809000.0,1859000.0,25523.0,OPPO A17 4/64 & OPPO A17K 3/64 NEW GARANSI RESMI OPPO,Sumatera 1,2023-06-05 18:57:02,Cikatomas,Kab. Tasikmalaya,Jawa Barat,3.0
23/05/2023,Completed,1206463,(Koxxx),SECOND CLASS,716020.0,698000.0,44627.0,OPPO A3s 4/64GB 4/128GB 6/128GB SECOND HAND LIKE NEW 99% TERPERCAYA DAN BERGARANSI 1TAHUN,Kalimantan,2023-05-24 20:59:50,Ngabang,Kab. Landak,Kalimantan Barat,3.0
23/05/2023,Completed,1155042,(HXxxx),SECOND CLASS,1062000.0,1019000.0,52440.0,OPPO A54S 6/128GB FULLSET // BISA COD,Sumatera 6,2023-05-24 19:31:39,Mendahara Ulu,Kab. Tanjung Jabung Timur,Jambi,3.0
23/05/2023,Completed,1946772,(Laxxx),SECOND CLASS,873000.0,857000.0,42050.0,OPPO A31 RAM 6/128GB GARANSI 1 TAHUN COD!!!,Sumatera 5,2023-05-25 21:41:45,Negeri Katon,Kab. Pesawaran,Lampung,3.0
23/05/2023,Completed,1329737,(Laxxx),SECOND CLASS,1025500.0,977000.0,27336.0,OPPO A54S RAM 6/128GB FULLSET GARANSI 1 TH TERSEGEL,Greater Jakarta,2023-05-24 19:22:23,Tanjung Kemuning,Kab. Kaur,Bengkulu,3.0
23/05/2023,Completed,1329674,(Koxxx),SECOND CLASS,748510.0,698000.0,27822.0,OPPO A3s 4/64GB 4/128GB 6/128GB SECOND HAND LIKE NEW 99% TERPERCAYA DAN BERGARANSI 1TAHUN,Sulawesi,2023-05-24 4:02:15,Bontonompo,Kab. Gowa,Sulawesi Selatan,3.0
23/05/2023,Completed,1064934,(Soxxx),SECOND CLASS,523200.0,470000.0,32560.0,LAMPU DAYMAKER KOTAK PANAH JEEP FEROZA L300 TAFT DLL / Lampu depan daymaker,Sumatera 1,2023-05-24 17:31:11,Sidikalang,Kab. Dairi,Sumatera Utara,3.0
23/05/2023,Completed,1126914,(Laxxx),SECOND CLASS,932150.0,881650.0,27822.0,【COD】new OPPO a15s ram 6/128gb baru layar lebar 6.52 inci Fullset hp murah jaringan sidik jari hp 4g LTE,Sulawesi,2023-05-24 4:02:15,Bangkala Barat,Kab. Jeneponto,Sulawesi Selatan,3.0
23/05/2023,Completed,1185299,(J3xxx),SECOND CLASS,2109000.0,2139000.0,25523.0,OPPO A57 4/128 & 4/64 NEW GARANSI RESMI OPPO,Sumatera 1,2023-05-24 17:30:10,Cikatomas,Kab. Tasikmalaya,Jawa Barat,3.0
23/05/2023,Completed,1727704,(GLxxx),SECOND CLASS,897500.0,640000.0,292464.0,"Speaker Komponen BlackSpider 1248 , 1240 , 1230 12inch 600watt Original Black spider BS 1248 , BS 1248 , BS 1230 bs1240 bs1248 bs1230 ( Bisa COD )",Greater Jakarta,2023-05-24 17:52:54,Tikke Raya,Kab. Pasang Kayu,Sulawesi Barat,3.0
23/05/2023,Completed,1236967,(Koxxx),SECOND CLASS,545000.0,490000.0,44627.0,【2】【 COD + Gratis Ongkir + dikirim dalam 24 jam】Y50 Pro Smartphone 5.8 inci ViVi android handphone RAM 6GB ROM 128GB Hp Murah 4G baru ponsel pintar cuci gudang V21 hp murah 500 ribuan asli V23,Kalimantan,2023-05-24 17:30:53,Seberuang,Kab. Kapuas Hulu,Kalimantan Barat,3.0
23/05/2023,Completed,1457164,(HXxxx),SECOND CLASS,981000.0,959000.0,74100.0,OPPO A16 RAM 6/128GB GARANSI TOKO 1THN FULLSET/ BISA COD,Sumatera 5,2023-05-25 2:54:54,Kebun Tebu,Kab. Lampung Barat,Lampung,3.0
23/05/2023,Completed,1785935,(Asxxx),SECOND CLASS,2396500.0,2458000.0,26202.0,Samsung A04e 3GB+32GB - Dual Camera 13MP - Baterai 5000mAh - Garansi resmi,Greater Jakarta,2023-05-24 17:30:44,Tanjung Pandan,Kab. Belitung,Bangka Belitung,3.0
23/05/2023,Completed,1373304,(Laxxx),SECOND CLASS,1227000.0,1199000.0,32260.0,VIVO Y19 RAM 8/256GB FULLSET GARANSI 1 TAHUN,Sumatera 3,2023-05-26 19:35:28,Dayun,Kab. Siak,Riau,3.0
23/05/2023,Completed,1939882,(Inxxx),SECOND CLASS,945500.0,899000.0,24840.0,new oppo a15s ram 6/128gb baru layar lebar 6.52 inci Fullset hp murah jaringan sidik jari hp 4g LTE,Sumatera 1,2023-05-24 17:30:48,Kota Pinang,Kab. Labuhan Batu Selatan,Sumatera Utara,3.0
23/05/2023,Completed,1818284,(Laxxx),SECOND CLASS,914500.0,859000.0,39680.0,OPPO A31 - 6GB/128GB FULLSET AI Triple Camera Garansi 1TAHUN COD,Sumatera 1,2023-05-25 21:32:45,Batang Onang,Kab. Padang Lawas Utara,Sumatera Utara,3.0
23/05/2023,Transit,1994899,(Shxxx),SECOND CLASS,704972.0,600000.0,10000.0,Speaker Bluetooth Harman Kardon Onyx Mini OEM Speaker Harman Kardon Mini Bluetooth Portable Harman,Greater Jakarta,2023-05-25 21:32:25,Sambaliung,Kab. Berau,Kalimantan Timur,3.0
23/05/2023,Completed,1105904,(CCxxx),SECOND CLASS,89124.0,80000.0,16370.0,Subscribe YouTube Permanen Untuk Monetisasi Murah,Central Java,2023-05-24 17:52:29,Pagelaran,Kab. Cianjur,Jawa Barat,3.0
23/05/2023,Completed,1486983,(Laxxx),SECOND CLASS,993000.0,977000.0,42050.0,OPPO A54S RAM 6/128GB FULLSET GARANSI 1 TH TERSEGEL,Sumatera 5,2023-05-24 4:02:15,Tanjung Raja,Kab. Lampung Utara,Lampung,3.0
23/05/2023,Completed,1195817,(Inxxx),SECOND CLASS,744000.0,700000.0,32260.0,new hp oppo f11 ram 6/128 baru 6.53inci hp murah 4GLTE &oppo a31 ram 6/128GB &oppo A3S 4/64GB jaringan sidik jari full Layar,Sumatera 3,2023-05-26 19:33:56,Kuala Cenaku,Kab. Indragiri Hulu,Riau,3.0
23/05/2023,Completed,1076418,(Laxxx),SECOND CLASS,1199000.0,1157000.0,42650.0,"OPPO A57 RAM 6/128GB , Garansi 1 TH TERSEGEL",Sumatera 2,2023-05-25 17:02:11,Tuah Negeri,Kab. Musi Rawas,Sumatera Selatan,3.0
23/05/2023,Completed,1791312,(Koxxx),SECOND CLASS,945000.0,899000.0,28400.0,oppo a15s ram 6/128gb baru layar lebar 6.52 inci Fullset hp murah jaringan sidik jari hp android 4g layar full,Greater Jakarta,2023-05-24 17:30:14,Teras Terunjam,Kab. Muko Muko,Bengkulu,3.0
23/05/2023,Completed,1155190,(Laxxx),SECOND CLASS,1150000.0,1099000.0,10000.0,HP OPPO A54 SMARTPHONE RAM 6/128GB NEW FULLSET GARANSI 1 TAHUN,Sumatera 1,2023-05-26 19:34:32,Gunungsitoli,Kota Gunungsitoli,Sumatera Utara,3.0
23/05/2023,Completed,1385964,(Soxxx),SECOND CLASS,174420.0,99000.0,62449.0,handguard hengat acerbis Ultimate universal semua motor pelindung tangan klx crf wr155 x ride beat steet vixion cb150r byson mega pro xabre,Greater Jakarta,2023-05-24 17:51:28,Bahodopi,Kab. Morowali,Sulawesi Tengah,3.0
23/05/2023,Completed,1614817,(Laxxx),SECOND CLASS,1066500.0,1017000.0,27822.0,OPPO A54S RAM 6/128GB FULLSET GARANSI 1 TH TERSEGEL,Sulawesi,2023-05-26 13:47:45,Balocci,Kab. Pangkajene Kepulauan,Sulawesi Selatan,3.0
23/05/2023,Completed,1213269,(HXxxx),SECOND CLASS,897500.0,859000.0,26202.0,OPPO A31 6/128GB FULLSET GARANSI TERPERCAYA 1TAHUN,Greater Jakarta,2023-05-24 0:53:54,Tanjung Pandan,Kab. Belitung,Bangka Belitung,3.0
23/05/2023,Completed,1517753,(HXxxx),SECOND CLASS,1107000.0,1079000.0,32260.0,OPPO A54 RAM 6/128GB FULLSET GARANSI TOKO 1 TAHUN//BISA COD,Sumatera 3,2023-05-25 16:28:00,Tapung Hulu,Kab. Kampar,Riau,3.0
23/05/2023,Completed,1212698,(SExxx),SECOND CLASS,1445500.0,1200000.0,391960.0,Velg Racing Yamaha MX king V Rossi RC Sanca Size 160 / 160 Ring 17,Sumatera 6,2023-05-25 3:29:04,Tebo Tengah,Kab. Tebo,Jambi,3.0
23/05/2023,Completed,1675556,(Soxxx),SECOND CLASS,270617.0,200000.0,62449.0,kaliper brmbo 2p 2 piston big logo + breket kaliper piringan disc standar + selang rem depan mio /beat /vario 110 125 150 /genio /scoopy /fino /xeon /mio sporty soul gt dll,Greater Jakarta,2023-05-23 23:25:41,Bahodopi,Kab. Morowali,Sulawesi Tengah,3.0
23/05/2023,Completed,1416369,(HXxxx),SECOND CLASS,2007000.0,1958000.0,59364.0,OPPO A54S 6/128GB FULLSET // BISA COD,Greater Jakarta,2023-05-26 8:22:55,Manggala,Kota Makassar,Sulawesi Selatan,3.0
23/05/2023,Completed,1655794,(Bixxx),SECOND CLASS,468155.0,399975.0,72643.0,COD - WISDOM samyun wan samyunwan sam yun wan wisdom,Greater Jakarta,2023-05-24 15:13:03,Palmatak,Kab. Kepulauan Anambas,Kepulauan Riau,3.0
23/05/2023,Completed,1294932,(Koxxx),SECOND CLASS,1799000.0,1750000.0,24840.0,new oppo f15 ram 8/256gb baru layar lebar 6.4 inci Fullset hp murah jaringan sidik jari hp 4g LTE oled,Sumatera 1,2023-05-23 23:25:42,Torgamba,Kab. Labuhan Batu Selatan,Sumatera Utara,3.0
23/05/2023,Completed,1060208,(Laxxx),SECOND CLASS,1046000.0,1019000.0,34682.0,HP OPPO A54S RAM 6/128GB GARANSI 1 TAHUN,Greater Jakarta,2023-05-25 3:31:00,Panakkukang,Kota Makassar,Sulawesi Selatan,3.0
23/05/2023,Completed,1533633,(Koxxx),SECOND CLASS,873500.0,866000.0,34040.0,OPPO A31 6/128GB SECOND HAND LIKE NEW 99% TERSEGEL TERPERCAYA DAN BERGARANSI 1 TAHUN,Sumatera 4,2023-05-25 3:31:58,Lembah Gumanti,Kab. Solok,Sumatera Barat,3.0
23/05/2023,Completed,1948533,(J3xxx),SECOND CLASS,3084500.0,3069000.0,43934.0,OPPO A77S 8/128 NEW GARANSI RESMI & OPPO A96 8/256 NEW GARANSI RESMI OPPO,Sumatera 1,2023-05-26 8:21:00,Manis Mata,Kab. Ketapang,Kalimantan Barat,3.0
23/05/2023,Completed,1295257,(Laxxx),SECOND CLASS,1012000.0,959000.0,94880.0,OPPO A16 RAM 6/128GB - FULLSET GARANSI 1 THN,Sumatera 6,2023-05-24 15:13:29,Tanah Sepenggal,Kab. Bungo,Jambi,3.0
23/05/2023,Completed,1369110,(Laxxx),SECOND CLASS,907650.0,881650.0,42050.0,【COD】new OPPO a15s ram 6/128gb baru layar lebar 6.52 inci Fullset hp murah jaringan sidik jari hp 4g LTE,Sumatera 5,2023-05-24 15:13:13,Kotabumi Utara,Kab. Lampung Utara,Lampung,3.0
23/05/2023,Completed,1041919,(RExxx),SECOND CLASS,598000.0,578000.0,52440.0,Sweater Choice Sweatershirt Pria dan Wanita Modelusenanno Terbaru Ukuran M- L- XL- XXL,Sumatera 6,2023-05-24 17:52:51,Pelepat Ilir,Kab. Bungo,Jambi,3.0
23/05/2023,Completed,1614770,(HXxxx),SECOND CLASS,745500.0,699000.0,24840.0,OPPO A3S 6/128GB GARANSI 1TH. MURAH,Sumatera 1,2023-05-26 8:21:08,Bangun Purba,Kab. Deli Serdang,Sumatera Utara,3.0
23/05/2023,Completed,1409439,(Koxxx),SECOND CLASS,940500.0,899000.0,52440.0,oppo a15s ram 6/128gb baru layar lebar 6.52 inci Fullset hp murah jaringan sidik jari hp android 4g layar full,Sumatera 6,2023-05-26 8:25:17,Pelepat Ilir,Kab. Bungo,Jambi,3.0
23/05/2023,Completed,1649516,(Laxxx),SECOND CLASS,1010000.0,959000.0,54520.0,OPPO A16 RAM 6/128GB - FULLSET GARANSI 1 THN,Sumatera 3,2023-05-24 15:14:08,Mempura,Kab. Siak,Riau,3.0
23/05/2023,Completed,1869687,(Laxxx),SECOND CLASS,878000.0,857000.0,24840.0,OPPO A31 RAM 6/128GB GARANSI 1 TAHUN COD!!!,Sumatera 1,2023-05-24 17:51:46,Siempat Nempu Hulu,Kab. Dairi,Sumatera Utara,3.0
23/05/2023,Completed,1043695,(HXxxx),SECOND CLASS,1447000.0,1399000.0,32260.0,VIVO Y33S RAM 8/128GB FULLSET // BISA COD,Sumatera 3,2023-05-23 5:58:23,Batang Peranap,Kab. Indragiri Hulu,Riau,3.0
23/05/2023,Completed,1832381,(HXxxx),SECOND CLASS,1216000.0,1159000.0,41878.0,OPPO A57 RAM 6/128GB GARANSI 1 THN // BISA COD,Greater Jakarta,2023-05-23 5:58:22,Wanea,Kota Manado,Sulawesi Utara,3.0
23/05/2023,Completed,1589108,(Laxxx),SECOND CLASS,1115000.0,1077000.0,32260.0,OPPO A54 RAM 6/128GB FULLSET GARANSI 1 TH TERSEGEL,Sumatera 3,2023-05-23 23:25:40,Pasir Limau Kapas,Kab. Rokan Hilir,Riau,3.0
23/05/2023,Completed,1167283,(Laxxx),SECOND CLASS,1456500.0,1397000.0,27822.0,VIVO Y33s RAM 8/128GB FULLSET GARANSI 1 TH TERSEGEL,Sulawesi,2023-05-25 3:31:30,Duampanua,Kab. Pinrang,Sulawesi Selatan,3.0
23/05/2023,Completed,1242026,(Laxxx),SECOND CLASS,1065000.0,1098000.0,34682.0,HP OPPO A54 RAM 6/128GB GARANSI 1 TAHUN FULLSET,Greater Jakarta,2023-05-25 20:45:34,Ujung Pandang,Kota Makassar,Sulawesi Selatan,3.0
23/05/2023,Completed,1415566,(Lixxx),SECOND CLASS,667000.0,539000.0,68627.0,Orbit Star A1 Telkomsel Cpe Advan Router 4G Termasuk 150GB 6bln (6x25GB) Garansi Resmi,Greater Jakarta,2023-05-24 15:15:34,Nabire,Kab. Nabire,Papua,3.0
23/05/2023,Completed,1765631,(Laxxx),SECOND CLASS,1497000.0,1398000.0,138200.0,"OPPO A3S RAM 6/128GB FULLSET Garansi 1 TH ,Handphone Smartphone",Sumatera 5,2023-05-25 16:26:57,Mesuji,Kab. Mesuji,Lampung,3.0
23/05/2023,Completed,1262653,(HXxxx),SECOND CLASS,716500.0,699000.0,28400.0,OPPO A3S 6/128GB GARANSI 1TH. MURAH,Greater Jakarta,2023-05-24 4:02:15,Selupu Rejang,Kab. Rejang Lebong,Bengkulu,3.0
23/05/2023,Completed,1674363,(Sexxx),SECOND CLASS,1700000.0,1647000.0,40515.0,Realme Narzo 50A 4/64GB Garansi Resmi,Greater Jakarta,2023-05-26 8:22:37,Nanga Tayap,Kab. Ketapang,Kalimantan Barat,3.0
23/05/2023,Completed,1963488,(SRxxx),SECOND CLASS,797264.0,687764.0,126400.0,HELM KYT CROSS JUMPSHOT SERI 3 DOFF/RED ORIGINAL,Central Java,2023-05-23 23:25:39,Labuhan Maringgai,Kab. Lampung Timur,Lampung,3.0
23/05/2023,Transit,1973971,(Agxxx),SECOND CLASS,4604500.0,4580000.0,10000.0,Bibit Benih Tomat Tahan Virus Servo F1 isi 5 gram +- 1750 Butir,Kalimantan,2023-05-26 8:22:32,Tammeredo Sendana,Kab. Majene,Sulawesi Barat,3.0
23/05/2023,Completed,1027039,(Laxxx),SECOND CLASS,1204500.0,1157000.0,28400.0,"OPPO A57 RAM 6/128GB , Garansi 1 TH TERSEGEL",Greater Jakarta,2023-05-24 17:51:01,Manna,Kab. Bengkulu Selatan,Bengkulu,3.0
23/05/2023,Completed,1834863,(HXxxx),SECOND CLASS,1029000.0,959000.0,46800.0,OPPO A16 RAM 6/128GB GARANSI TOKO 1THN FULLSET/ BISA COD,Greater Jakarta,2023-05-25 16:26:41,Lubuk Pinang,Kab. Muko Muko,Bengkulu,3.0
23/05/2023,Completed,1658575,(ALxxx),SECOND CLASS,205530.0,165000.0,234350.0,SAYAP YAMAHA JUPITER MX NEW 135 2010 2011 2012 2013 2014 2015 HITAM,Sumatera 5,2023-05-23 23:25:41,Pesisir Utara,Kab. Pesisir Barat,Lampung,3.0
23/05/2023,Completed,1502808,(Koxxx),STANDARD,751000.0,698000.0,34627.0,OPPO A3s 4/64GB 4/128GB 6/128GB SECOND HAND LIKE NEW 99% TERPERCAYA DAN BERGARANSI 1TAHUN,Kalimantan,2023-06-05 18:57:02,Jongkong (Jengkong),Kab. Kapuas Hulu,Kalimantan Barat,5.0
23/05/2023,Transit,1861969,(ALxxx),SECOND CLASS,140000.0,115000.0,10000.0,COVER BODY BELAKANG YAMAHA VEGA R NEW 2006 2007 2008 2009 HITAM POLOS,Kalimantan,2023-05-23 23:25:41,Kembayan,Kab. Sanggau,Kalimantan Barat,3.0
